# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:49:14
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
229,15.7928,3.460,0.000,1000,Hybrid
230,15.8684,3.557,0.000,1000,Hybrid
231,15.9439,3.632,0.000,1000,Hybrid
232,16.0195,3.686,0.000,1000,Hybrid
233,16.0946,4.071,0.000,1000,Hybrid
234,16.1694,4.073,0.000,1000,Hybrid
235,16.2445,4.080,0.000,1000,Hybrid
236,16.3206,4.076,0.000,1000,Hybrid
237,16.3964,4.076,0.000,1000,Hybrid
238,16.4726,4.073,0.000,1000,Hybrid
239,16.5477,4.081,0.000,1000,Hybrid
240,16.6236,4.057,0.000,1000,Hybrid
241,16.6991,3.517,0.000,1000,Hybrid
242,16.7745,3.406,0.000,1000,Hybrid
243,16.8520,3.253,0.000,1000,Hybrid
244,16.9295,3.092,0.000,1000,Hybrid
245,17.0078,3.220,0.000,1000,Hybrid
246,17.0836,3.360,0.000,1000,Hybrid
247,17.1594,3.464,0.000,1000,Hybrid
248,17.2349,3.540,0.000,1000,Hybrid
249,17.3102,4.105,0.000,1000,Hybrid
250,17.3856,4.096,0.000,1000,Hybrid
251,17.4613,4.092,0.000,1000,Hybrid
252,17.5366,4.085,0.000,1000,Hybrid
253,17.6124,4.087,0.000,1000,Hybrid
254,17.6881,4.083,0.000,1000,Hybrid
255,17.7639,4.083,0.000,1000,Hybrid
256,17.8395,4.080,0.000,1000,Hybrid
257,17.9153,4.042,0.000,1000,Hybrid
258,17.9910,3.888,0.000,1000,Hybrid
259,18.0667,3.762,0.000,1000,Hybrid
260,18.1427,3.602,0.000,1000,Hybrid
261,18.2189,3.431,0.000,1000,Hybrid
262,18.2950,3.279,0.000,1000,Hybrid
263,18.3707,3.383,0.000,1000,Hybrid
264,18.4463,3.461,0.000,1000,Hybrid
265,18.5222,4.039,0.000,1000,Hybrid
266,18.5982,4.012,0.000,1000,Hybrid
267,18.6740,4.017,0.000,1000,Hybrid
268,18.7496,3.991,0.000,1000,Hybrid
269,18.8258,3.885,0.000,1000,Hybrid
270,18.9017,3.736,0.000,1000,Hybrid
271,18.9780,3.605,0.000,1000,Hybrid
272,19.0549,3.645,0.000,1000,Hybrid
273,19.1324,4.007,0.000,1000,Hybrid
274,19.2101,3.983,0.000,1000,Hybrid
275,19.2878,3.983,0.000,1000,Hybrid
276,19.3658,3.779,0.000,1000,Hybrid
277,19.4436,3.821,0.000,1000,Hybrid
278,19.5213,3.879,0.000,1000,Hybrid
279,19.5991,3.895,0.000,1000,Hybrid
280,19.6755,3.899,0.000,1000,Hybrid
281,19.7514,4.255,0.000,1000,Hybrid
282,19.8273,4.109,0.000,1000,Hybrid
283,19.9033,3.664,0.000,1000,Hybrid
284,19.9797,3.476,0.000,1000,Hybrid
285,20.0558,3.171,0.000,1000,Hybrid
286,20.1324,3.301,0.000,1000,Hybrid
287,20.2090,3.394,0.000,1000,Hybrid
288,20.2855,3.446,0.000,1000,Hybrid
289,20.3612,3.191,0.000,1000,Hybrid
290,20.4368,2.775,0.000,1000,Hybrid
291,20.5124,3.173,0.000,1000,Hybrid
292,20.5883,3.364,0.000,1000,Hybrid
293,20.6639,3.481,0.000,1000,Hybrid
294,20.7395,3.554,0.000,1000,Hybrid
295,20.8151,3.614,0.000,1000,Hybrid
296,20.8909,3.654,0.000,1000,Hybrid
297,20.9667,3.723,0.000,1000,Hybrid
298,21.0428,3.593,0.000,1000,Hybrid
299,21.1189,3.417,0.000,1000,Hybrid
300,21.1949,3.214,0.000,1000,Hybrid
301,21.2712,3.352,0.000,1000,Hybrid
302,21.3474,3.448,0.000,1000,Hybrid
303,21.4238,3.518,0.000,1000,Hybrid
304,21.5005,3.572,0.000,1000,Hybrid
305,21.5773,3.889,0.000,1000,Hybrid
306,21.6539,3.557,0.000,1000,Hybrid
307,21.7311,3.153,0.000,1000,Hybrid
308,21.8086,3.344,0.000,1000,Hybrid
309,21.8862,3.463,0.000,1000,Hybrid
310,21.9645,3.493,0.000,1000,Hybrid
311,22.0435,3.341,0.000,1000,Hybrid
312,22.1229,3.415,0.000,1000,Hybrid
