# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
221,0.5796,2.212,0.000,100,Dynamic
222,0.5846,2.168,0.000,100,Dynamic
223,0.5877,2.213,0.000,100,Dynamic
224,0.5909,2.211,0.000,100,Dynamic
225,0.5937,0.542,0.000,100,Dynamic
226,0.5967,2.572,0.000,100,Dynamic
227,0.5996,2.388,0.000,100,Dynamic
228,0.6024,2.445,0.000,100,Dynamic
229,0.6053,2.412,0.000,100,Dynamic
230,0.6084,2.360,0.000,100,Dynamic
231,0.6111,2.353,0.000,100,Dynamic
232,0.6140,2.346,0.000,100,Dynamic
233,0.6167,2.179,0.000,100,Dynamic
234,0.6195,2.379,0.000,100,Dynamic
235,0.6223,2.356,0.000,100,Dynamic
236,0.6250,2.389,0.000,100,Dynamic
237,0.6280,2.372,0.000,100,Dynamic
238,0.6310,2.360,0.000,100,Dynamic
239,0.6337,2.323,0.000,100,Dynamic
240,0.6366,2.297,0.000,100,Dynamic
241,0.6396,1.774,0.000,100,Dynamic
242,0.6422,1.818,0.000,100,Dynamic
243,0.6450,1.789,0.000,100,Dynamic
244,0.6482,1.776,0.000,100,Dynamic
245,0.6509,1.768,0.000,100,Dynamic
246,0.6538,1.798,0.000,100,Dynamic
247,0.6566,1.791,0.000,100,Dynamic
248,0.6594,1.782,0.000,100,Dynamic
249,0.6621,1.732,0.000,100,Dynamic
250,0.6649,1.663,0.000,100,Dynamic
251,0.6679,1.684,0.000,100,Dynamic
252,0.6710,1.699,0.000,100,Dynamic
253,0.6738,1.677,0.000,100,Dynamic
254,0.6764,1.685,0.000,100,Dynamic
255,0.6791,1.672,0.000,100,Dynamic
256,0.6819,1.665,0.000,100,Dynamic
257,0.6845,1.740,0.000,100,Dynamic
258,0.6876,1.660,0.000,100,Dynamic
259,0.6903,1.638,0.000,100,Dynamic
260,0.6931,1.666,0.000,100,Dynamic
261,0.6958,1.650,0.000,100,Dynamic
262,0.6986,1.637,0.000,100,Dynamic
263,0.7012,1.647,0.000,100,Dynamic
264,0.7042,1.641,0.000,100,Dynamic
265,0.7073,1.589,0.000,100,Dynamic
266,0.7098,1.671,0.000,100,Dynamic
267,0.7127,1.645,0.000,100,Dynamic
268,0.7155,1.632,0.000,100,Dynamic
269,0.7182,1.653,0.000,100,Dynamic
270,0.7211,1.647,0.000,100,Dynamic
271,0.7237,1.639,0.000,100,Dynamic
272,0.7264,1.653,0.000,100,Dynamic
273,0.7297,1.719,0.000,100,Dynamic
274,0.7326,1.660,0.000,100,Dynamic
275,0.7417,1.683,0.000,100,Dynamic
276,0.7487,1.697,0.000,100,Dynamic
277,0.7565,1.675,0.000,100,Dynamic
278,0.7594,1.474,0.000,100,Dynamic
279,0.7623,1.814,0.000,100,Dynamic
280,0.7651,1.597,0.000,100,Dynamic
281,0.7682,6.926,0.000,100,Dynamic
282,0.7711,4.688,0.000,100,Dynamic
283,0.7737,3.781,0.000,100,Dynamic
284,0.7765,3.437,0.000,100,Dynamic
285,0.7794,3.176,0.000,100,Dynamic
286,0.7821,2.969,0.000,100,Dynamic
287,0.7848,2.945,0.000,100,Dynamic
288,0.7878,2.862,0.000,100,Dynamic
289,0.7907,2.029,0.000,100,Dynamic
290,0.7935,1.985,0.000,100,Dynamic
291,0.7962,1.967,0.000,100,Dynamic
292,0.7989,1.959,0.000,100,Dynamic
293,0.8016,2.009,0.000,100,Dynamic
294,0.8042,2.000,0.000,100,Dynamic
295,0.8071,1.995,0.000,100,Dynamic
296,0.8098,2.007,0.000,100,Dynamic
297,0.8127,1.959,0.000,100,Dynamic
298,0.8154,1.948,0.000,100,Dynamic
299,0.8182,2.055,0.000,100,Dynamic
300,0.8209,2.024,0.000,100,Dynamic
301,0.8236,2.007,0.000,100,Dynamic
302,0.8263,2.048,0.000,100,Dynamic
303,0.8294,2.032,0.000,100,Dynamic
304,0.8322,2.020,0.000,100,Dynamic
305,0.8350,2.488,0.000,100,Dynamic
306,0.8377,2.212,0.000,100,Dynamic
307,0.8403,2.116,0.000,100,Dynamic
308,0.8429,2.159,0.000,100,Dynamic
309,0.8458,2.115,0.000,100,Dynamic
310,0.8489,2.085,0.000,100,Dynamic
311,0.8516,2.116,0.000,100,Dynamic
312,0.8543,2.123,0.000,100,Dynamic
313,0.8570,1.935,0.000,100,Dynamic
314,0.8596,2.101,0.000,100,Dynamic
315,0.8624,2.136,0.000,100,Dynamic
316,0.8650,2.085,0.000,100,Dynamic
