# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 500
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:52:22
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
447,9.1979,4.188,0.000,500,Static
448,9.2195,1.130,0.000,500,Static
449,9.2414,4.528,0.000,500,Static
450,9.2630,4.332,0.000,500,Static
451,9.2850,4.229,0.000,500,Static
452,9.3090,4.173,0.000,500,Static
453,9.3311,4.184,0.000,500,Static
454,9.3533,4.148,0.000,500,Static
455,9.3758,3.772,0.000,500,Static
456,9.3978,7.909,0.000,500,Static
457,9.4198,5.914,0.000,500,Static
458,9.4419,5.262,0.000,500,Static
459,9.4662,4.923,0.000,500,Static
460,9.4883,4.724,0.000,500,Static
461,9.5105,4.589,0.000,500,Static
462,9.5326,4.094,0.000,500,Static
463,9.5547,4.564,0.000,500,Static
464,9.5770,4.269,0.000,500,Static
465,9.5991,4.088,0.000,500,Static
466,9.6234,4.034,0.000,500,Static
467,9.6456,4.003,0.000,500,Static
468,9.6678,3.990,0.000,500,Static
469,9.6900,3.515,0.000,500,Static
470,9.7121,4.208,0.000,500,Static
471,9.7344,4.170,0.000,500,Static
472,9.7568,3.920,0.000,500,Static
473,9.7811,3.787,0.000,500,Static
474,9.8034,3.269,0.000,500,Static
475,9.8256,3.429,0.000,500,Static
476,9.8478,3.037,0.000,500,Static
477,9.8701,3.837,0.000,500,Static
478,9.8924,3.847,0.000,500,Static
479,9.9148,3.859,0.000,500,Static
480,9.9396,3.899,0.000,500,Static
481,9.9619,3.914,0.000,500,Static
482,9.9842,3.909,0.000,500,Static
483,10.0064,3.215,0.000,500,Static
484,10.0293,4.228,0.000,500,Static
485,10.0515,4.177,0.000,500,Static
486,10.0740,4.145,0.000,500,Static
487,10.0988,4.158,0.000,500,Static
488,10.1211,3.909,0.000,500,Static
489,10.1434,3.920,0.000,500,Static
490,10.1655,3.100,0.000,500,Static
491,10.1875,3.318,0.000,500,Static
492,10.2097,3.371,0.000,500,Static
493,10.2320,3.461,0.000,500,Static
494,10.2565,3.526,0.000,500,Static
495,10.2786,3.575,0.000,500,Static
496,10.3006,3.927,0.000,500,Static
497,10.3227,2.531,0.000,500,Static
498,10.3447,4.472,0.000,500,Static
499,10.3667,4.332,0.000,500,Static
500,10.3887,4.254,0.000,500,Static
501,10.4126,4.246,0.000,500,Static
502,10.4347,3.914,0.000,500,Static
503,10.4568,3.707,0.000,500,Static
504,10.4787,1.133,0.000,500,Static
505,10.5005,4.232,0.000,500,Static
506,10.5225,4.132,0.000,500,Static
507,10.5443,4.165,0.000,500,Static
508,10.5683,4.119,0.000,500,Static
509,10.5903,4.088,0.000,500,Static
510,10.6119,4.109,0.000,500,Static
511,10.6338,3.737,0.000,500,Static
512,10.6553,7.914,0.000,500,Static
513,10.6772,6.124,0.000,500,Static
514,10.6988,5.385,0.000,500,Static
515,10.7227,5.007,0.000,500,Static
516,10.7443,4.857,0.000,500,Static
517,10.7659,4.698,0.000,500,Static
518,10.7876,4.188,0.000,500,Static
519,10.8091,4.694,0.000,500,Static
520,10.8307,3.931,0.000,500,Static
521,10.8522,3.922,0.000,500,Static
522,10.8760,3.923,0.000,500,Static
523,10.8975,3.613,0.000,500,Static
524,10.9189,3.335,0.000,500,Static
525,10.9402,2.969,0.000,500,Static
526,10.9615,3.683,0.000,500,Static
527,10.9829,3.712,0.000,500,Static
528,11.0043,3.953,0.000,500,Static
529,11.0276,4.090,0.000,500,Static
530,11.0490,4.045,0.000,500,Static
531,11.0703,4.011,0.000,500,Static
532,11.0914,3.434,0.000,500,Static
533,11.1124,4.223,0.000,500,Static
534,11.1336,4.181,0.000,500,Static
535,11.1547,4.146,0.000,500,Static
536,11.1781,4.262,0.000,500,Static
537,11.1991,4.088,0.000,500,Static
538,11.2202,4.035,0.000,500,Static
539,11.2411,3.309,0.000,500,Static
540,11.2620,3.921,0.000,500,Static
541,11.2829,3.686,0.000,500,Static
542,11.3038,3.720,0.000,500,Static
543,11.3248,3.718,0.000,500,Static
544,11.3478,2.255,0.000,500,Static
545,11.3689,2.342,0.000,500,Static
546,11.3900,2.867,0.000,500,Static
547,11.4107,2.516,0.000,500,Static
548,11.4315,3.582,0.000,500,Static
549,11.4523,3.644,0.000,500,Static
550,11.4730,3.724,0.000,500,Static
551,11.4938,3.751,0.000,500,Static
552,11.5171,3.897,0.000,500,Static
553,11.5379,3.907,0.000,500,Static
554,11.5586,3.997,0.000,500,Static
555,11.5792,3.159,0.000,500,Static
556,11.5998,3.445,0.000,500,Static
557,11.6204,3.525,0.000,500,Static
558,11.6410,3.628,0.000,500,Static
559,11.6617,3.665,0.000,500,Static
560,11.6845,3.921,0.000,500,Static
561,11.7052,3.932,0.000,500,Static
562,11.7258,4.033,0.000,500,Static
563,11.7464,3.307,0.000,500,Static
564,11.7669,4.217,0.000,500,Static
565,11.7873,4.168,0.000,500,Static
566,11.8080,4.180,0.000,500,Static
567,11.8284,4.152,0.000,500,Static
568,11.8512,3.917,0.000,500,Static
